"","1","1","1"
"5717",24,"arbok","thief"
"5718",24,"arbok","snore"
"5719",24,"arbok","curse"
"5720",24,"arbok","spite"
"5721",24,"arbok","protect"
"5722",24,"arbok","sludge-bomb"
"5723",24,"arbok","giga-drain"
"5724",24,"arbok","endure"
"5725",24,"arbok","swagger"
"5726",24,"arbok","attract"
"5727",24,"arbok","sleep-talk"
"5728",24,"arbok","return"
"5729",24,"arbok","frustration"
"5730",24,"arbok","iron-tail"
"5731",24,"arbok","hidden-power"
"5732",24,"arbok","rain-dance"
"5733",24,"arbok","sunny-day"
"5734",24,"arbok","crunch"
"5735",24,"arbok","stockpile"
"5736",24,"arbok","spit-up"
"5737",24,"arbok","swallow"
"5738",24,"arbok","torment"
"5739",24,"arbok","facade"
"5740",24,"arbok","snatch"
"5741",24,"arbok","secret-power"
"5742",24,"arbok","rock-tomb"
"5743",24,"arbok","natural-gift"
"5744",24,"arbok","payback"
"5745",24,"arbok","gastro-acid"
"5746",24,"arbok","poison-jab"
"5747",24,"arbok","dark-pulse"
"5748",24,"arbok","aqua-tail"
"5749",24,"arbok","seed-bomb"
"5750",24,"arbok","giga-impact"
"5751",24,"arbok","thunder-fang"
"5752",24,"arbok","ice-fang"
"5753",24,"arbok","fire-fang"
"5754",24,"arbok","mud-bomb"
"5755",24,"arbok","gunk-shot"
"5756",24,"arbok","captivate"
"5757",24,"arbok","venoshock"
"5758",24,"arbok","sludge-wave"
"5759",24,"arbok","coil"
"5760",24,"arbok","acid-spray"
"5761",24,"arbok","round"
"5762",24,"arbok","bulldoze"
"5763",24,"arbok","dragon-tail"
"5764",24,"arbok","belch"
"5765",24,"arbok","confide"
"5766",24,"arbok","infestation"
"5767",24,"arbok","brutal-swing"
"5768",22,"fearow","razor-wind"
"5769",22,"fearow","whirlwind"
"5770",22,"fearow","fly"
"5771",22,"fearow","fury-attack"
"5772",22,"fearow","take-down"
"5773",22,"fearow","double-edge"
"5774",22,"fearow","leer"
"5775",22,"fearow","growl"
"5776",22,"fearow","hyper-beam"
"5777",22,"fearow","peck"
"5778",22,"fearow","drill-peck"
"5779",22,"fearow","toxic"
"5780",22,"fearow","agility"
"5781",22,"fearow","rage"
"5782",22,"fearow","mimic"
"5783",22,"fearow","double-team"
"5784",22,"fearow","focus-energy"
"5785",22,"fearow","bide"
"5786",22,"fearow","mirror-move"
"5787",22,"fearow","swift"
"5788",22,"fearow","sky-attack"
"5789",22,"fearow","rest"
"5790",22,"fearow","substitute"
"5791",22,"fearow","thief"
"5792",22,"fearow","snore"
"5793",22,"fearow","curse"
"5794",22,"fearow","protect"
"5795",22,"fearow","mud-slap"
"5796",22,"fearow","detect"
"5797",22,"fearow","endure"
"5798",22,"fearow","false-swipe"
"5799",22,"fearow","swagger"
"5800",22,"fearow","steel-wing"
"5801",22,"fearow","attract"
"5802",22,"fearow","sleep-talk"
"5803",22,"fearow","return"
"5804",22,"fearow","frustration"
"5805",22,"fearow","pursuit"
"5806",22,"fearow","hidden-power"
"5807",22,"fearow","twister"
"5808",22,"fearow","rain-dance"
"5809",22,"fearow","sunny-day"
"5810",22,"fearow","uproar"
"5811",22,"fearow","heat-wave"
"5812",22,"fearow","facade"
"5813",22,"fearow","secret-power"
"5814",22,"fearow","air-cutter"
"5815",22,"fearow","aerial-ace"
"5816",22,"fearow","roost"
"5817",22,"fearow","natural-gift"
"5818",22,"fearow","pluck"
"5819",22,"fearow","tailwind"
"5820",22,"fearow","u-turn"
"5821",22,"fearow","assurance"
"5822",22,"fearow","giga-impact"
"5823",22,"fearow","defog"
"5824",22,"fearow","captivate"
"5825",22,"fearow","ominous-wind"
"5826",22,"fearow","round"
"5827",22,"fearow","echoed-voice"
"5828",22,"fearow","work-up"
"5829",22,"fearow","drill-run"
"5830",22,"fearow","confide"
"5831",20,"raticate","swords-dance"
"5832",20,"raticate","cut"
"5833",20,"raticate","headbutt"
"5834",20,"raticate","tackle"
"5835",20,"raticate","body-slam"
"5836",20,"raticate","take-down"
"5837",20,"raticate","double-edge"
"5838",20,"raticate","tail-whip"
"5839",20,"raticate","bite"
"5840",20,"raticate","roar"
"5841",20,"raticate","water-gun"
"5842",20,"raticate","ice-beam"
"5843",20,"raticate","blizzard"
"5844",20,"raticate","bubble-beam"
"5845",20,"raticate","hyper-beam"
"5846",20,"raticate","counter"
"5847",20,"raticate","strength"
"5848",20,"raticate","thunderbolt"
"5849",20,"raticate","thunder-wave"
"5850",20,"raticate","thunder"
"5851",20,"raticate","dig"
"5852",20,"raticate","toxic"
"5853",20,"raticate","quick-attack"
"5854",20,"raticate","rage"
"5855",20,"raticate","mimic"
"5856",20,"raticate","double-team"
"5857",20,"raticate","defense-curl"
"5858",20,"raticate","focus-energy"
"5859",20,"raticate","bide"
"5860",20,"raticate","swift"
"5861",20,"raticate","skull-bash"
"5862",20,"raticate","rest"
"5863",20,"raticate","hyper-fang"
"5864",20,"raticate","super-fang"
"5865",20,"raticate","substitute"
"5866",20,"raticate","thief"
"5867",20,"raticate","snore"
"5868",20,"raticate","curse"
"5869",20,"raticate","protect"
"5870",20,"raticate","scary-face"
"5871",20,"raticate","mud-slap"
"5872",20,"raticate","icy-wind"
"5873",20,"raticate","endure"
"5874",20,"raticate","swagger"
"5875",20,"raticate","attract"
"5876",20,"raticate","sleep-talk"
"5877",20,"raticate","return"
"5878",20,"raticate","frustration"
"5879",20,"raticate","pursuit"
"5880",20,"raticate","iron-tail"
"5881",20,"raticate","hidden-power"
"5882",20,"raticate","rain-dance"
"5883",20,"raticate","sunny-day"
"5884",20,"raticate","crunch"
"5885",20,"raticate","shadow-ball"
"5886",20,"raticate","rock-smash"
"5887",20,"raticate","uproar"
"5888",20,"raticate","facade"
"5889",20,"raticate","taunt"
"5890",20,"raticate","endeavor"
"5891",20,"raticate","secret-power"
"5892",20,"raticate","covet"
"5893",20,"raticate","shock-wave"
"5894",20,"raticate","natural-gift"
"5895",20,"raticate","pluck"
"5896",20,"raticate","u-turn"
"5897",20,"raticate","assurance"
"5898",20,"raticate","last-resort"
"5899",20,"raticate","sucker-punch"
"5900",20,"raticate","giga-impact"
"5901",20,"raticate","zen-headbutt"
"5902",20,"raticate","captivate"
"5903",20,"raticate","grass-knot"
"5904",20,"raticate","charge-beam"
"5905",20,"raticate","round"
"5906",20,"raticate","retaliate"
"5907",20,"raticate","work-up"
"5908",20,"raticate","wild-charge"
"5909",20,"raticate","confide"
"5910",18,"pidgeot","razor-wind"
"5911",18,"pidgeot","gust"
"5912",18,"pidgeot","wing-attack"
"5913",18,"pidgeot","whirlwind"
"5914",18,"pidgeot","fly"
"5915",18,"pidgeot","sand-attack"
"5916",18,"pidgeot","tackle"
"5917",18,"pidgeot","take-down"
"5918",18,"pidgeot","double-edge"
"5919",18,"pidgeot","hyper-beam"
"5920",18,"pidgeot","toxic"
"5921",18,"pidgeot","agility"
"5922",18,"pidgeot","quick-attack"
"5923",18,"pidgeot","rage"
"5924",18,"pidgeot","mimic"
"5925",18,"pidgeot","double-team"
"5926",18,"pidgeot","reflect"
"5927",18,"pidgeot","bide"
"5928",18,"pidgeot","mirror-move"
"5929",18,"pidgeot","swift"
"5930",18,"pidgeot","sky-attack"
"5931",18,"pidgeot","rest"
"5932",18,"pidgeot","substitute"
"5933",18,"pidgeot","thief"
"5934",18,"pidgeot","snore"
"5935",18,"pidgeot","curse"
"5936",18,"pidgeot","protect"
"5937",18,"pidgeot","mud-slap"
"5938",18,"pidgeot","detect"
"5939",18,"pidgeot","endure"
"5940",18,"pidgeot","swagger"
"5941",18,"pidgeot","steel-wing"
"5942",18,"pidgeot","attract"
"5943",18,"pidgeot","sleep-talk"
"5944",18,"pidgeot","return"
"5945",18,"pidgeot","frustration"
"5946",18,"pidgeot","hidden-power"
"5947",18,"pidgeot","twister"
"5948",18,"pidgeot","rain-dance"
"5949",18,"pidgeot","sunny-day"
"5950",18,"pidgeot","uproar"
"5951",18,"pidgeot","heat-wave"
"5952",18,"pidgeot","facade"
"5953",18,"pidgeot","secret-power"
"5954",18,"pidgeot","feather-dance"
"5955",18,"pidgeot","air-cutter"
"5956",18,"pidgeot","aerial-ace"
"5957",18,"pidgeot","roost"
"5958",18,"pidgeot","natural-gift"
"5959",18,"pidgeot","pluck"
"5960",18,"pidgeot","tailwind"
"5961",18,"pidgeot","u-turn"
"5962",18,"pidgeot","air-slash"
"5963",18,"pidgeot","giga-impact"
"5964",18,"pidgeot","defog"
"5965",18,"pidgeot","captivate"
"5966",18,"pidgeot","ominous-wind"
"5967",18,"pidgeot","round"
"5968",18,"pidgeot","work-up"
"5969",18,"pidgeot","hurricane"
"5970",18,"pidgeot","confide"
"5971",17,"pidgeotto","razor-wind"
"5972",17,"pidgeotto","gust"
"5973",17,"pidgeotto","wing-attack"
"5974",17,"pidgeotto","whirlwind"
"5975",17,"pidgeotto","fly"
"5976",17,"pidgeotto","sand-attack"
"5977",17,"pidgeotto","tackle"
"5978",17,"pidgeotto","take-down"
"5979",17,"pidgeotto","double-edge"
"5980",17,"pidgeotto","toxic"
"5981",17,"pidgeotto","agility"
"5982",17,"pidgeotto","quick-attack"
"5983",17,"pidgeotto","rage"
"5984",17,"pidgeotto","mimic"
"5985",17,"pidgeotto","double-team"
"5986",17,"pidgeotto","reflect"
"5987",17,"pidgeotto","bide"
"5988",17,"pidgeotto","mirror-move"
"5989",17,"pidgeotto","swift"
"5990",17,"pidgeotto","sky-attack"
"5991",17,"pidgeotto","rest"
"5992",17,"pidgeotto","substitute"
"5993",17,"pidgeotto","thief"
"5994",17,"pidgeotto","snore"
"5995",17,"pidgeotto","curse"
"5996",17,"pidgeotto","protect"
"5997",17,"pidgeotto","mud-slap"
"5998",17,"pidgeotto","detect"
"5999",17,"pidgeotto","endure"
"6000",17,"pidgeotto","swagger"
"6001",17,"pidgeotto","steel-wing"
"6002",17,"pidgeotto","attract"
"6003",17,"pidgeotto","sleep-talk"
"6004",17,"pidgeotto","return"
"6005",17,"pidgeotto","frustration"
"6006",17,"pidgeotto","hidden-power"
"6007",17,"pidgeotto","twister"
"6008",17,"pidgeotto","rain-dance"
"6009",17,"pidgeotto","sunny-day"
"6010",17,"pidgeotto","uproar"
"6011",17,"pidgeotto","heat-wave"
"6012",17,"pidgeotto","facade"
"6013",17,"pidgeotto","secret-power"
"6014",17,"pidgeotto","feather-dance"
"6015",17,"pidgeotto","air-cutter"
"6016",17,"pidgeotto","aerial-ace"
"6017",17,"pidgeotto","roost"
"6018",17,"pidgeotto","natural-gift"
"6019",17,"pidgeotto","pluck"
"6020",17,"pidgeotto","tailwind"
"6021",17,"pidgeotto","u-turn"
"6022",17,"pidgeotto","air-slash"
"6023",17,"pidgeotto","defog"
"6024",17,"pidgeotto","captivate"
"6025",17,"pidgeotto","ominous-wind"
"6026",17,"pidgeotto","round"
"6027",17,"pidgeotto","work-up"
"6028",17,"pidgeotto","hurricane"
"6029",17,"pidgeotto","confide"
"6030",15,"beedrill","swords-dance"
"6031",15,"beedrill","cut"
"6032",15,"beedrill","fury-attack"
"6033",15,"beedrill","take-down"
"6034",15,"beedrill","double-edge"
"6035",15,"beedrill","twineedle"
"6036",15,"beedrill","pin-missile"
"6037",15,"beedrill","hyper-beam"
"6038",15,"beedrill","mega-drain"
"6039",15,"beedrill","solar-beam"
"6040",15,"beedrill","string-shot"
"6041",15,"beedrill","toxic"
"6042",15,"beedrill","agility"
"6043",15,"beedrill","rage"
"6044",15,"beedrill","mimic"
"6045",15,"beedrill","double-team"
"6046",15,"beedrill","reflect"
"6047",15,"beedrill","focus-energy"
"6048",15,"beedrill","bide"
"6049",15,"beedrill","swift"
"6050",15,"beedrill","skull-bash"
"6051",15,"beedrill","flash"
"6052",15,"beedrill","rest"
"6053",15,"beedrill","substitute"
"6054",15,"beedrill","thief"
"6055",15,"beedrill","snore"
"6056",15,"beedrill","curse"
"6057",15,"beedrill","protect"
"6058",15,"beedrill","sludge-bomb"
"6059",15,"beedrill","giga-drain"
"6060",15,"beedrill","endure"
"6061",15,"beedrill","false-swipe"
"6062",15,"beedrill","swagger"
"6063",15,"beedrill","fury-cutter"
"6064",15,"beedrill","attract"
"6065",15,"beedrill","sleep-talk"
"6066",15,"beedrill","return"
"6067",15,"beedrill","frustration"
"6068",15,"beedrill","pursuit"
"6069",15,"beedrill","sweet-scent"
"6070",15,"beedrill","hidden-power"
"6071",15,"beedrill","sunny-day"
"6072",15,"beedrill","rock-smash"
"6073",15,"beedrill","facade"
"6074",15,"beedrill","brick-break"
"6075",15,"beedrill","knock-off"
"6076",15,"beedrill","endeavor"
"6077",15,"beedrill","secret-power"
"6078",15,"beedrill","air-cutter"
"6079",15,"beedrill","silver-wind"
"6080",15,"beedrill","aerial-ace"
"6081",15,"beedrill","roost"
"6082",15,"beedrill","natural-gift"
"6083",15,"beedrill","tailwind"
"6084",15,"beedrill","u-turn"
"6085",15,"beedrill","payback"
"6086",15,"beedrill","assurance"
"6087",15,"beedrill","toxic-spikes"
"6088",15,"beedrill","poison-jab"
"6089",15,"beedrill","x-scissor"
"6090",15,"beedrill","giga-impact"
"6091",15,"beedrill","defog"
"6092",15,"beedrill","captivate"
"6093",15,"beedrill","bug-bite"
"6094",15,"beedrill","ominous-wind"
"6095",15,"beedrill","venoshock"
"6096",15,"beedrill","round"
"6097",15,"beedrill","acrobatics"
"6098",15,"beedrill","struggle-bug"
"6099",15,"beedrill","electroweb"
"6100",15,"beedrill","drill-run"
"6101",15,"beedrill","fell-stinger"
"6102",15,"beedrill","confide"
"6103",15,"beedrill","infestation"
"6104",15,"beedrill","brutal-swing"
"6105",14,"kakuna","string-shot"
"6106",14,"kakuna","harden"
"6107",14,"kakuna","iron-defense"
"6108",14,"kakuna","bug-bite"
"6109",14,"kakuna","electroweb"
"6110",12,"butterfree","razor-wind"
"6111",12,"butterfree","gust"
"6112",12,"butterfree","whirlwind"
"6113",12,"butterfree","take-down"
"6114",12,"butterfree","double-edge"
"6115",12,"butterfree","supersonic"
"6116",12,"butterfree","psybeam"
"6117",12,"butterfree","hyper-beam"
"6118",12,"butterfree","mega-drain"
"6119",12,"butterfree","solar-beam"
"6120",12,"butterfree","poison-powder"
"6121",12,"butterfree","stun-spore"
"6122",12,"butterfree","sleep-powder"
"6123",12,"butterfree","string-shot"
"6124",12,"butterfree","toxic"
"6125",12,"butterfree","confusion"
"6126",12,"butterfree","psychic"
"6127",12,"butterfree","rage"
"6128",12,"butterfree","teleport"
"6129",12,"butterfree","mimic"
"6130",12,"butterfree","double-team"
"6131",12,"butterfree","reflect"
"6132",12,"butterfree","bide"
"6133",12,"butterfree","swift"
"6134",12,"butterfree","dream-eater"
"6135",12,"butterfree","flash"
"6136",12,"butterfree","psywave"
"6137",12,"butterfree","rest"
"6138",12,"butterfree","substitute"
"6139",12,"butterfree","thief"
"6140",12,"butterfree","nightmare"
"6141",12,"butterfree","snore"
"6142",12,"butterfree","curse"
"6143",12,"butterfree","protect"
"6144",12,"butterfree","giga-drain"
"6145",12,"butterfree","endure"
"6146",12,"butterfree","swagger"
"6147",12,"butterfree","attract"
"6148",12,"butterfree","sleep-talk"
"6149",12,"butterfree","return"
"6150",12,"butterfree","frustration"
"6151",12,"butterfree","safeguard"
"6152",12,"butterfree","sweet-scent"
"6153",12,"butterfree","hidden-power"
"6154",12,"butterfree","twister"
"6155",12,"butterfree","rain-dance"
"6156",12,"butterfree","sunny-day"
"6157",12,"butterfree","psych-up"
"6158",12,"butterfree","shadow-ball"
"6159",12,"butterfree","facade"
"6160",12,"butterfree","skill-swap"
"6161",12,"butterfree","secret-power"
"6162",12,"butterfree","air-cutter"
"6163",12,"butterfree","silver-wind"
"6164",12,"butterfree","signal-beam"
"6165",12,"butterfree","aerial-ace"
"6166",12,"butterfree","roost"
"6167",12,"butterfree","natural-gift"
"6168",12,"butterfree","tailwind"
"6169",12,"butterfree","u-turn"
"6170",12,"butterfree","air-slash"
"6171",12,"butterfree","bug-buzz"
"6172",12,"butterfree","energy-ball"
"6173",12,"butterfree","giga-impact"
"6174",12,"butterfree","defog"
"6175",12,"butterfree","captivate"
"6176",12,"butterfree","bug-bite"
"6177",12,"butterfree","ominous-wind"
"6178",12,"butterfree","venoshock"
"6179",12,"butterfree","rage-powder"
"6180",12,"butterfree","quiver-dance"
"6181",12,"butterfree","round"
"6182",12,"butterfree","acrobatics"
"6183",12,"butterfree","struggle-bug"
"6184",12,"butterfree","electroweb"
"6185",12,"butterfree","confide"
"6186",12,"butterfree","infestation"
"6187",11,"metapod","string-shot"
"6188",11,"metapod","harden"
"6189",11,"metapod","iron-defense"
"6190",11,"metapod","bug-bite"
"6191",11,"metapod","electroweb"
"6192",9,"blastoise","mega-punch"
"6193",9,"blastoise","ice-punch"
"6194",9,"blastoise","mega-kick"
"6195",9,"blastoise","headbutt"
"6196",9,"blastoise","tackle"
"6197",9,"blastoise","body-slam"
"6198",9,"blastoise","take-down"
"6199",9,"blastoise","double-edge"
"6200",9,"blastoise","tail-whip"
"6201",9,"blastoise","bite"
"6202",9,"blastoise","roar"
"6203",9,"blastoise","water-gun"
"6204",9,"blastoise","hydro-pump"
"6205",9,"blastoise","surf"
"6206",9,"blastoise","ice-beam"
"6207",9,"blastoise","blizzard"
"6208",9,"blastoise","bubble-beam"
"6209",9,"blastoise","hyper-beam"
"6210",9,"blastoise","submission"
"6211",9,"blastoise","counter"
"6212",9,"blastoise","seismic-toss"
"6213",9,"blastoise","strength"
"6214",9,"blastoise","earthquake"
"6215",9,"blastoise","fissure"
"6216",9,"blastoise","dig"
"6217",9,"blastoise","toxic"
"6218",9,"blastoise","rage"
"6219",9,"blastoise","mimic"
"6220",9,"blastoise","double-team"
"6221",9,"blastoise","withdraw"
"6222",9,"blastoise","defense-curl"
"6223",9,"blastoise","reflect"
"6224",9,"blastoise","bide"
"6225",9,"blastoise","waterfall"
"6226",9,"blastoise","skull-bash"
"6227",9,"blastoise","bubble"
"6228",9,"blastoise","rest"
"6229",9,"blastoise","rock-slide"
"6230",9,"blastoise","substitute"
"6231",9,"blastoise","snore"
"6232",9,"blastoise","curse"
"6233",9,"blastoise","protect"
"6234",9,"blastoise","mud-slap"
"6235",9,"blastoise","icy-wind"
"6236",9,"blastoise","outrage"
"6237",9,"blastoise","endure"
"6238",9,"blastoise","rollout"
"6239",9,"blastoise","swagger"
"6240",9,"blastoise","attract"
"6241",9,"blastoise","sleep-talk"
"6242",9,"blastoise","return"
"6243",9,"blastoise","frustration"
"6244",9,"blastoise","dynamic-punch"
"6245",9,"blastoise","rapid-spin"
"6246",9,"blastoise","iron-tail"
"6247",9,"blastoise","hidden-power"
"6248",9,"blastoise","rain-dance"
"6249",9,"blastoise","rock-smash"
"6250",9,"blastoise","whirlpool"
"6251",9,"blastoise","hail"
"6252",9,"blastoise","facade"
"6253",9,"blastoise","focus-punch"
"6254",9,"blastoise","brick-break"
"6255",9,"blastoise","secret-power"
"6256",9,"blastoise","dive"
"6257",9,"blastoise","hydro-cannon"
"6258",9,"blastoise","rock-tomb"
"6259",9,"blastoise","signal-beam"
"6260",9,"blastoise","iron-defense"
"6261",9,"blastoise","water-pulse"
"6262",9,"blastoise","gyro-ball"
"6263",9,"blastoise","brine"
"6264",9,"blastoise","natural-gift"
"6265",9,"blastoise","fling"
"6266",9,"blastoise","dark-pulse"
"6267",9,"blastoise","aqua-tail"
"6268",9,"blastoise","dragon-pulse"
"6269",9,"blastoise","focus-blast"
"6270",9,"blastoise","giga-impact"
"6271",9,"blastoise","avalanche"
"6272",9,"blastoise","zen-headbutt"
"6273",9,"blastoise","flash-cannon"
"6274",9,"blastoise","rock-climb"
"6275",9,"blastoise","captivate"
"6276",9,"blastoise","smack-down"
"6277",9,"blastoise","round"
"6278",9,"blastoise","scald"
"6279",9,"blastoise","water-pledge"
"6280",9,"blastoise","bulldoze"
"6281",9,"blastoise","dragon-tail"
"6282",9,"blastoise","work-up"
"6283",9,"blastoise","confide"
"6284",9,"blastoise","power-up-punch"
"6285",8,"wartortle","mega-punch"
"6286",8,"wartortle","ice-punch"
"6287",8,"wartortle","mega-kick"
"6288",8,"wartortle","headbutt"
"6289",8,"wartortle","tackle"
"6290",8,"wartortle","body-slam"
"6291",8,"wartortle","take-down"
"6292",8,"wartortle","double-edge"
"6293",8,"wartortle","tail-whip"
"6294",8,"wartortle","bite"
"6295",8,"wartortle","water-gun"
"6296",8,"wartortle","hydro-pump"
"6297",8,"wartortle","surf"
"6298",8,"wartortle","ice-beam"
"6299",8,"wartortle","blizzard"
"6300",8,"wartortle","bubble-beam"
"6301",8,"wartortle","submission"
"6302",8,"wartortle","counter"
"6303",8,"wartortle","seismic-toss"
"6304",8,"wartortle","strength"
"6305",8,"wartortle","dig"
"6306",8,"wartortle","toxic"
"6307",8,"wartortle","rage"
"6308",8,"wartortle","mimic"
"6309",8,"wartortle","double-team"
"6310",8,"wartortle","withdraw"
"6311",8,"wartortle","defense-curl"
"6312",8,"wartortle","reflect"
"6313",8,"wartortle","bide"
"6314",8,"wartortle","waterfall"
"6315",8,"wartortle","skull-bash"
"6316",8,"wartortle","bubble"
"6317",8,"wartortle","rest"
"6318",8,"wartortle","substitute"
"6319",8,"wartortle","snore"
"6320",8,"wartortle","curse"
"6321",8,"wartortle","protect"
"6322",8,"wartortle","mud-slap"
"6323",8,"wartortle","icy-wind"
"6324",8,"wartortle","endure"
"6325",8,"wartortle","rollout"
"6326",8,"wartortle","swagger"
"6327",8,"wartortle","attract"
"6328",8,"wartortle","sleep-talk"
"6329",8,"wartortle","return"
"6330",8,"wartortle","frustration"
"6331",8,"wartortle","dynamic-punch"
"6332",8,"wartortle","rapid-spin"
"6333",8,"wartortle","iron-tail"
